riverseg, landseg, area (acres) ***
SU2_0360_0460,N36017,26791.04158
SU2_0440_0550,N36007,53850.72572
SU2_0440_0550,N36107,19109.74206
SU2_0450_0720,N36015,32770.00826
SU2_0450_0720,N36097,23908.45646
SU2_0450_0720,N36107,15522.20057
SU2_0450_0720,N36109,17623.49038
SU2_0450_0720,N42015,1462.65863
SU2_0470_0590,N36015,801.1832246
SU2_0470_0590,N36107,70252.26522
SU2_0470_0590,N36109,25373.7925
SU2_0510_0570,N36003,53651.80266
SU2_0510_0570,N36101,47676.28668
SU2_0560_0590,N36107,5547.434866
SU2_0570_0580,N36101,18531.99113
SU2_0620_0580,N36003,262.8816095
SU2_0620_0580,N36101,60950.94574
SU2_0640_0630,N36101,82117.11399
SU2_0670_0810,N42115,1036.369486
SU2_0670_0810,H42115,16520.31898
SU2_0670_0810,N42127,6718.098148
SU2_0680_0610,N36015,28390.75384
SU2_0680_0610,N36101,8426.792015
SU2_0680_0610,N42015,34606.06863
SU2_0680_0610,N42117,21531.60489
SU2_0700_0860,N42015,49568.5212
SU2_0700_0860,N42115,91297.04304
SU2_0740_0741,N36101,47933.04431
SU2_0740_0741,N42117,74982.03392
SU2_0741_0690,N36101,1452.22284
SU2_0741_0690,N42117,10046.56112
SU2_0760_0960,N42115,61927.79322
SU2_0760_0960,N42131,11708.43773
SU2_0780_0710,N42069,7054.792883
SU2_0780_0710,N42115,30061.52041
SU2_0780_0710,H42115,7554.070918
SU2_0800_0850,N42015,121480.7438
SU2_0800_0850,N42117,223.8193783
SU2_0830_0831,N42117,27986.34487
SU2_0890_0900,N42015,75436.88449
SU2_0890_0900,N42081,322.883136
SU2_0890_0900,N42117,5688.247126
SU2_0900_0870,N42015,3764.736474
SU2_0920_0830,N42015,7051.837375
SU2_0920_0830,N42117,90206.73774
SU2_0990_0950,N42015,6055.042088
SU2_0990_0950,H42079,2064.633381
SU2_0990_0950,N42113,9169.086895
SU2_0990_0950,H42113,3413.426444
SU2_0990_0950,N42131,38111.94995
SU2_0990_0950,H42131,19939.71516
SU2_1020_0980,N42079,7453.624383
SU2_1020_0980,H42079,12487.91956
SU2_1020_0980,N42131,39897.44363
SU2_1020_0980,H42131,16905.005
SU2_1200_1310,N42037,10474.11397
SU2_1200_1310,N42079,51694.76388
SU2_1200_1310,H42079,9403.339464
SU2_1200_1310,H42113,1472.232196
SU2_1210_1310,N42037,41115.2056
SU2_1210_1310,N42079,469.9812129
SU2_1210_1310,H42079,243.7631567
SU2_1210_1310,N42113,3556.437236
SU2_1210_1310,H42113,27987.65347
SU2_1290_1500,N42079,60690.6398
SU2_1550_1620,N42025,731.8869686
SU2_1550_1620,N42037,40606.90291
SU2_1550_1620,N42079,7962.466559
SU2_1550_1620,N42107,48511.44037
SU3_0010_0190,N36017,23502.43307
SU3_0010_0190,N36043,28844.94935
SU3_0010_0190,N36053,34424.25098
SU3_0010_0190,N36065,19984.40445
SU3_0010_0190,N36077,24172.7819
SU3_0090_0170,N36017,28809.47782
SU3_0090_0170,N36053,23074.08462
SU3_0140_0180,N36077,20210.08907
SU3_0170_0270,N36017,46577.03652
SU3_0180_0230,N36077,22458.19283
SU3_0190_0300,N36017,39312.05493
SU3_0190_0300,N36077,10191.51905
SU3_0240_0350,N36007,10538.20433
SU3_0240_0350,N36017,12887.92019
SU3_0240_0350,N36023,47270.72613
SU3_0370_0490,N36051,10107.6795
SU3_0370_0490,N36069,766.4747494
SU3_0370_0490,N36097,25745.71833
SU3_0370_0490,N36101,255754.4039
SU3_0370_0490,N36123,6585.279003
SU3_0490_0530,N36097,23070.85422
SU3_0490_0530,N36101,64374.09668
SU3_0590_0540,N36107,2797.955404
SU3_0710_0910,N42069,50674.46688
SU3_0710_0910,N42115,51260.91825
SU3_0710_0910,N42131,34583.59914
SU3_0770_0690,N36101,1226.394572
SU3_0770_0690,N42117,8996.856258
SU3_0790_0770,N42117,27086.35828
SU3_0810_0970,N42069,32267.02446
SU3_0810_0970,N42115,179.5061127
SU3_0810_0970,H42115,3621.483573
SU3_0810_0970,N42127,9278.567436
SU3_0831_0790,N42015,5558.326691
SU3_0831_0790,N42117,56048.26837
SU3_0870_0730,N42015,38881.57674
SU3_0870_0730,N42113,616.2886381
SU3_0910_1010,N42131,13610.65236
SU3_0970_1120,N42069,113124.66
SU3_0970_1120,L42069,26553.79491
SU3_0970_1120,N42079,4039.491505
SU3_0970_1120,L42079,7792.216855
SU3_0970_1120,N42127,1485.691038
SU3_1280_1590,N42037,65918.17032
SU3_1280_1590,N42081,5553.641796
SU3_1280_1590,N42093,455.4057345
SU3_1280_1590,N42113,390.1223641
SU3_1310_1280,N42037,27805.87553
SU3_1500_1420,N42037,1829.566618
SU3_1500_1420,N42079,8903.267804
SU4_0220_0250,N36025,1473.824461
SU4_0220_0250,N36077,13562.69438
SU4_0230_0220,N36077,5607.730151
SU4_0250_0340,N36025,3367.604192
SU4_0250_0340,N36077,47012.98047
SU4_0260_0350,N36007,22150.90705
SU4_0260_0350,N36023,76612.40079
SU4_0260_0350,N36107,4059.076501
SU4_0270_0430,N36017,133345.9513
SU4_0300_0310,N36017,22939.89339
SU4_0300_0310,N36077,13126.44375
SU4_0350_0420,N36007,29527.23665
SU4_0350_0420,N36017,302.6510853
SU4_0350_0420,N36023,558.6251251
SU4_0430_0420,N36007,3437.372591
SU4_0430_0420,N36017,7062.485339
SU4_0580_0630,N36101,73103.67627
SU4_0630_0650,N36101,17151.5785
SU4_0690_0650,N36101,36385.11082
SU5_0310_0400,N36017,22679.2119
SU5_0310_0400,N36025,1672.738022
SU5_0340_0310,N36025,24381.44785
SU5_0340_0310,N36077,6786.354341
SU5_0400_0460,N36017,7532.440167
SU5_0420_0500,N36007,64222.31637
SU5_0420_0500,N36017,13033.59434
SU5_0460_0480,N36007,8795.228971
SU5_0460_0480,N36017,11101.43558
SU5_0530_0610,N36015,107510.1502
SU5_0530_0610,N36097,5096.445883
SU5_0530_0610,N36101,52116.8665
SU5_0600_0750,N36015,30069.8992
SU5_0600_0750,N36107,1255.165407
SU5_0600_0750,N42015,25383.48526
SU5_0610_0600,N36015,40058.51755
SU5_0610_0600,N42015,33541.80168
SU5_0650_0530,N36101,11304.33995
SU6_0480_0520,N36007,114643.5324
SU6_0480_0520,N42115,152348.7646
SU6_0480_0520,H42115,4336.176364
SU6_0480_0520,N42127,20777.8925
SU6_0500_0550,N36007,52352.79932
SU6_0500_0550,N42115,19524.63945
SU6_0520_0500,N36007,34997.4921
SU7_0540_0720,N36107,88365.85478
SU7_0540_0720,N42015,44662.68406
SU7_0540_0720,N42115,881.2679901
SU7_0550_0540,N36007,7980.91443
SU7_0550_0540,N36107,48836.3119
SU7_0550_0540,N42015,2438.831675
SU7_0550_0540,N42115,10408.75508
SU7_0720_0750,N42015,10772.98701
SU7_0730_0860,N42015,120768.8823
SU7_0750_0850,N42015,33575.62156
SU7_0850_0730,N42015,3521.551356
SU7_0860_0960,N42015,60587.90482
SU7_0860_0960,N42115,12387.81767
SU7_0860_0960,N42131,18400.18807
SU7_0950_1010,N42131,15224.4734
SU7_0960_0950,N42131,9436.913842
SU7_0980_1120,N42069,22598.68251
SU7_0980_1120,N42079,10780.30182
SU7_0980_1120,L42079,4847.115867
SU7_0980_1120,N42131,38135.20869
SU7_1010_0980,N42131,666.7738777
SU7_1120_1140,N42079,48500.73572
SU7_1120_1140,L42079,18670.92668
SU7_1140_1420,N42037,2937.794568
SU7_1140_1420,N42079,189244.9454
SU7_1140_1420,H42079,155.5227511
SU7_1140_1420,L42079,10083.67297
SU7_1420_1590,N42037,42954.87919
SU7_1420_1590,N42079,2767.834284
SU8_1530_1760,N42037,1794.636471
SU8_1530_1760,N42093,19995.38046
SU8_1530_1760,N42097,29876.82242
SU8_1590_1620,N42037,2697.93698
SU8_1610_1530,N42037,911.305778
SU8_1610_1530,N42093,11695.86345
SU8_1610_1530,N42097,8979.820851
SU8_1620_1610,N42037,3462.781216
SW0_1520_1600,N42027,74312.74946
SW0_1520_1600,N42035,23355.35505
SW1_1160_1260,N42081,23475.0787
SW1_1170_1270,N42023,20232.57985
SW1_1170_1270,N42083,11687.92857
SW1_1170_1270,N42105,14903.14567
SW1_1180_1190,N42113,8800.168611
SW1_1180_1190,H42113,6213.838415
SW1_1450_1510,N42037,5060.21952
SW1_1450_1510,N42081,676.6497722
SW1_1450_1510,N42093,21960.65346
SW1_1450_1510,N42097,5213.10743
SW1_1510_1680,N42037,5434.453513
SW1_1510_1680,N42093,24900.05165
SW1_1510_1680,N42097,8520.592954
SW1_1560_1460,H42027,5725.42933
SW1_1560_1460,N42035,373.6589247
SW1_1560_1460,N42081,801.2174307
SW1_1560_1460,N42119,14092.29588
SW1_1560_1460,H42119,7878.865888
SW1_1570_1640,H42027,3082.833409
SW1_1570_1640,N42119,67314.17842
SW1_1570_1640,H42119,15106.12917
SW1_1830_1690,N42027,39507.99236
SW1_1890_1830,N42027,16815.55053
SW1_1910_1890,N42027,37108.30911
SW2_0880_0930,N42105,59915.92034
SW2_1000_1110,N42081,1080.545138
SW2_1000_1110,N42117,82124.81935
SW2_1030_1060,N42015,11067.4717
SW2_1030_1060,N42113,41217.22028
SW2_1050_0930,N42105,45858.48533
SW2_1070_1060,N42113,66101.55269
SW2_1070_1060,H42113,15908.96248
SW2_1070_1060,N42131,2276.477559
SW2_1070_1060,H42131,329.1744366
SW2_1100_1130,N42035,1512.734651
SW2_1100_1130,N42105,78997.15439
SW2_1100_1130,H42117,8108.75641
SW2_1190_1410,N42037,1750.134161
SW2_1190_1410,N42081,85025.51259
SW2_1190_1410,N42093,652.4518243
SW2_1190_1410,N42113,27628.53254
SW2_1190_1410,H42113,305.9177983
SW2_1240_1270,N42023,57035.29955
SW2_1240_1270,N42047,34929.12553
SW2_1240_1270,N42083,3884.930288
SW2_1360_1430,N42023,40875.21169
SW2_1360_1430,N42033,61219.77502
SW2_1360_1430,N42047,132173.2298
SW2_1770_1690,N42027,76108.30677
SW2_1950_1940,N42021,29845.2594
SW2_1950_1940,N42033,37584.04464
SW2_1950_1940,N42063,40259.7133
SW2_1950_1940,N42065,869.8097369
SW2_2020_1940,N42021,47119.20521
SW2_2020_1940,N42033,35572.61462
SW3_0930_1110,N42105,26285.87637
SW3_0930_1110,N42117,122673.0667
SW3_0930_1110,H42117,6197.428169
SW3_1040_1220,N42081,78909.38859
SW3_1040_1220,N42113,2364.803867
SW3_1040_1220,N42117,29936.79964
SW3_1060_1260,N42015,3031.986869
SW3_1060_1260,N42081,41688.45485
SW3_1060_1260,N42113,48136.24256
SW3_1060_1260,L42113,23528.7076
SW3_1080_1350,N42081,89600.98472
SW3_1080_1350,N42117,25876.42318
SW3_1090_1091,N42023,8416.661588
SW3_1090_1091,N42105,130269.6157
SW3_1091_1380,N42023,13428.6509
SW3_1091_1380,N42035,562.2627763
SW3_1091_1380,N42105,3476.586976
SW3_1130_1390,N42023,388.6142763
SW3_1130_1390,N42035,38015.54772
SW3_1130_1390,N42105,22262.66271
SW3_1220_1320,N42081,63311.21578
SW3_1250_1340,N42081,56746.9571
SW3_1270_1370,N42023,45272.59415
SW3_1270_1370,N42047,117.0039284
SW3_1270_1370,N42105,1784.924243
SW3_1370_1430,N42023,13699.04385
SW3_1380_1490,N42023,15030.86237
SW3_1390_1330,N42035,8395.04129
SW3_1580_1440,N42027,32750.7305
SW3_1580_1440,H42027,1782.041066
SW3_1580_1440,N42035,103113.2457
SW3_1580_1440,N42081,234.6967042
SW3_1580_1440,H42119,512.0735644
SW3_1600_1580,N42027,3602.001189
SW3_1600_1580,N42035,8447.389647
SW3_1660_1580,N42027,30374.86353
SW3_1660_1580,N42035,255.6516609
SW3_1690_1660,N42027,46640.72875
SW3_1750_1540,N42027,89211.1548
SW3_1750_1540,N42033,42197.81037
SW3_1800_1650,N42033,14554.22701
SW3_1870_1800,H42013,717.6622629
SW3_1870_1800,N42021,103860.6659
SW3_1870_1800,N42033,132102.2381
SW3_1920_1750,N42013,668.4278441
SW3_1920_1750,N42027,21926.05458
SW3_1920_1750,N42033,21487.24163
SW4_1110_1150,N42081,15834.32218
SW4_1110_1150,N42117,8983.662426
SW4_1110_1150,H42117,16203.95588
SW4_1150_1350,N42081,82959.30521
SW4_1150_1350,N42105,4410.066809
SW4_1150_1350,H42117,12117.91558
SW4_1260_1300,N42081,40279.68519
SW4_1430_1490,N42023,6806.762726
SW4_1490_1400,N42023,27275.92156
SW4_1490_1400,N42033,364.2386977
SW4_1490_1400,N42035,18222.57669
SW4_1720_1650,N42033,85088.64932
SW4_1860_1720,N42033,33749.68818
SW4_1940_1860,N42033,10185.64303
SW5_1350_1470,N42035,4706.968055
SW5_1350_1470,N42081,22927.10172
SW5_1540_1400,N42023,3385.243484
SW5_1540_1400,N42027,36957.61644
SW5_1540_1400,N42033,54691.18082
SW5_1540_1400,N42035,33090.06685
SW5_1540_1400,N42047,6361.395911
SW5_1650_1540,N42033,140423.6491
SW6_1230_1440,N42035,217755.501
SW6_1230_1440,N42081,5079.631427
SW6_1230_1440,N42105,17304.30025
SW6_1330_1230,N42035,32859.60724
SW6_1400_1330,N42023,2310.854646
SW6_1400_1330,N42035,26851.56431
SW6_1440_1470,N42035,41272.85935
SW6_1440_1470,N42081,944.7875553
SW7_1300_1410,N42081,27975.1695
SW7_1320_1300,N42081,21227.73816
SW7_1340_1320,N42081,44982.92219
SW7_1410_1460,N42035,454.9048953
SW7_1410_1460,N42081,58288.62758
SW7_1410_1460,N42097,16072.43647
SW7_1410_1460,N42119,10263.03995
SW7_1410_1460,H42119,781.2356418
SW7_1460_1640,N42081,210.2420982
SW7_1460_1640,N42093,3432.279958
SW7_1460_1640,N42097,30008.02008
SW7_1460_1640,N42119,9205.737847
SW7_1470_1340,N42035,14792.61167
SW7_1470_1340,N42081,27536.08406
SW7_1640_1680,N42097,3655.008629
SW7_1640_1680,N42119,14266.99633
SW7_1680_1760,N42097,5480.962549
SW7_1680_1760,N42119,4810.203968
WL0_4390_0000,N24003,10032.54135
WL0_4391_0000,N24003,4185.347733
WL0_4392_0000,N24003,7924.373383
WL0_4393_0000,N24003,203.1425293
WL0_4394_0000,N24003,999.4487772
WL0_4420_0000,N24003,15425.75355
WL0_4421_0000,N24003,6960.663998
WL0_4422_0000,N24003,3595.239682
WL0_4423_0000,N24003,10643.67783
WL0_4424_0000,N24003,6035.017891
WL0_4425_0000,N24003,1026.601288
WL0_4600_0000,N24003,22089.45399
WL0_4601_0000,N24003,3056.713222
WL0_4602_0000,N24003,8721.732898
WL0_4603_0000,N24003,11367.36865
WL0_4770_0000,N24003,7588.808298
WL0_4771_0000,N24003,7970.307611
WL0_4772_0000,N24003,6600.442645
WL0_4772_0000,N24009,14793.98226
WL0_4920_0000,N24009,6204.206736
WL0_4921_0000,N24009,7949.224508
WL0_4922_0000,N24009,3652.570951
WL0_4923_0000,N24009,2139.397123
WL0_4924_0000,N24037,3190.106435
WL0_4925_0000,N24009,2363.692095
WL0_5880_0000,N24037,6995.356146
WL0_5881_0000,N24037,1853.883648
WM0_3650_0001,N24005,25714.12129
WM0_3650_0001,N24510,11568.52049
WM0_3740_0001,N24005,7631.787227
WM0_3740_0001,N24510,11573.23424
WM0_3741_0000,N24005,6039.993336
WM0_3741_0000,N24510,185.4953736
WM0_3742_0000,N24005,7761.26823
WM0_3743_0000,N24005,571.7893921
WM0_3744_0000,N24005,206.194289
WM0_3745_0000,N24005,1063.846339
WM0_3881_3880,N24005,17408.0514
WM0_3881_3880,N24013,87392.19314
WM0_3960_0000,N24510,9447.919679
WM0_3961_0000,N24003,21527.17227
WM0_3961_0000,N24510,2082.706643
WM0_3962_0000,N24003,8771.185676
WM0_3962_0000,N24510,547.0693315
WM0_3963_0000,N24003,5654.224094
WM0_3964_0000,N24005,10195.92187
WM0_3964_0000,N24510,1494.627721
WM0_3965_0000,N24005,971.633225
WM0_3966_0000,N24003,172.2140065
WM1_3660_3910,N24005,20835.15758
WM1_3882_3880,N24013,38806.50553
WM1_3882_3880,N24027,16077.83078
WM1_3910_0001,N24005,6927.661748
WM1_3910_0001,N24510,13835.98646
WM3_3880_4060,N24005,16901.91562
WM3_3880_4060,N24013,536.7950327
WM3_3880_4060,N24027,5188.140885
WM3_4060_0001,N24003,15166.58164
WM3_4060_0001,N24005,17609.56907
WM3_4060_0001,N24027,19121.97582
WM3_4060_0001,N24510,1348.465168
WU0_3021_3020,N24005,25565.24612
WU0_3021_3020,N24013,20991.32481
WU0_3021_3020,N42133,4500.298223
WU0_3160_0000,N24025,9302.590919
WU0_3161_0000,N24025,15915.78223
WU0_3162_0000,N24025,6758.452649
WU0_3163_0000,N24025,3172.645641
WU0_3164_0000,N24025,6042.296739
WU0_3250_0001,N24025,14582.59924
WU0_3251_0000,N24025,5523.005539
WU0_3252_0000,N24025,4739.766418
WU0_3253_0000,N24025,18217.30462
WU0_3254_0000,N24025,2474.32801
WU0_3255_0000,N24025,1448.909442
WU0_3540_0000,N24005,4549.35499
WU0_3540_0000,N24025,8043.148521
WU0_3541_0000,N24005,1384.122077
WU0_3542_0000,N24005,117.9957298
WU0_3670_0001,N24005,10246.73294
WU0_3671_0000,N24005,6326.926909
WU0_3820_0000,N24005,6035.488149
WU0_3821_0000,N24005,649.2122069
WU1_3240_3331,N24025,22395.81808
WU1_3330_0001,N24025,8468.436997
WU1_3331_3330,N24025,6679.255285
WU1_3350_3490,N24005,37783.93122
WU1_3350_3490,N24013,555.0488691
WU1_3482_0001,N24005,17266.01852
WU1_3482_0001,N24025,20070.66876
WU1_3490_3480,N24005,16457.75888
WU2_3020_3320,N24005,47503.64939
WU2_3020_3320,N24025,839.8589091
WU2_3020_3320,N42133,2655.59649
WU2_3320_3480,N24005,17874.98659
WU3_3480_3481,N24005,19943.06314
WU3_3481_0001,N24005,29240.04836
XL0_4953_0000,N24037,7416.000909
XL0_4954_0000,N24009,6318.601622
XL0_4955_0000,N24037,5171.958766
XL0_4956_0000,N24037,4670.348355
XL0_5320_0001,N24009,5940.250789
XL0_5340_0000,N24017,18108.97801
XL0_5340_0000,N24033,5767.86945
XL0_5340_0000,N24037,17380.87848
XL0_5341_0000,N24009,3192.575216
XL0_5342_0000,N24009,6520.854678
XL0_5343_0000,N24009,3819.623351
XL0_5344_0000,N24037,4070.804722
XL0_5345_0000,N24009,4966.760699
XL0_5346_0000,N24009,5398.129338
XL0_5347_0000,N24037,8032.344171
XL0_5348_0000,N24009,19018.51352
XL0_5349_0000,N24037,1052.703076
XL0_5350_0000,N24009,11429.66879
XL1_4690_0001,N24033,59552.75426
XL1_4691_0000,N24033,11873.85766
XL3_4710_0000,N24003,12214.49789
XL3_4710_0000,N24033,7332.16676
XL3_4711_0000,N24003,9452.403103
XL3_4711_0000,N24033,4456.151615
XL3_4712_0000,N24003,4778.866497
XL3_4712_0000,N24033,1917.845519
XL3_4713_0000,N24003,12238.95113
XL3_4713_0000,N24009,5727.915322
XL3_4713_0000,N24033,17280.0728
XL3_4950_0000,N24003,3235.503741
XL3_4950_0000,N24009,18394.528
XL3_4950_0000,N24033,14447.0399
XL3_4951_0000,N24009,7997.384662
XL3_4951_0000,N24033,8973.628463
XL3_4952_0000,N24009,2070.448018
XL3_4952_0000,N24033,1892.461552
XU0_4090_4270,N24027,25291.21406
XU0_4091_4270,N24027,37075.76108
XU0_4130_4070,N24027,11272.27721
XU0_4130_4070,N24031,10851.5276
XU2_4070_4330,N24027,25680.36596
XU2_4070_4330,N24031,2728.308628
XU2_4270_4650,N24003,28209.38883
XU2_4270_4650,N24027,12719.47803
XU2_4330_4480,N24027,8023.854128
XU2_4330_4480,N24033,595.6530689
XU2_4330_4480,N24031,25657.58694
XU2_4480_4650,N24003,7087.005088
XU2_4480_4650,N24027,1721.403161
XU2_4480_4650,N24033,21986.6645
XU3_4650_0001,N24003,2895.218012
XU3_4650_0001,N24033,3146.760524
YL0_6581_0000,N51073,19485.0508
YL0_6581_0000,N51115,3753.385805
YL0_6581_0000,N51119,18962.70519
YL0_6870_0000,N51115,12460.64918
YL0_6871_0000,N51115,11405.43658
YL0_6872_0000,N51073,9102.094287
YL0_6872_0000,N51115,27169.48661
YL0_6929_0000,N51199,230.9400945
YL0_6930_0000,N51073,32824.18923
YL0_6930_0000,N51095,20907.42759
YL0_6930_0000,N51097,21353.56975
YL0_6930_0000,N51127,9106.572239
YL0_6930_0000,N51199,22978.49794
YL0_6930_0000,N51830,1392.29422
YL0_6931_0000,N51199,15933.11391
YL0_6932_0000,N51073,16044.07773
YL0_7010_0000,N51073,39375.18293
YL0_7230_0000,N51073,17922.81583
YL0_7370_0000,N51199,21795.01065
YL0_7370_0000,N51650,22962.18481
YL0_7370_0000,N51700,5304.127754
YL0_7370_0000,N51735,9893.246556
YL0_7371_0000,N51650,1349.115428
YL0_7372_0000,N51650,19.15810848
YL2_6580_0001,N51057,18516.58389
YL2_6580_0001,N51073,5681.259703
YL2_6580_0001,N51097,46206.73954
YL2_6580_0001,N51119,19255.56442
YM0_6621_0000,N51097,35800.29606
YM0_6621_0000,N51101,12291.6648
YM0_6622_0000,N51097,40944.92989
YM0_6622_0000,N51101,19093.17327
YM0_6623_0000,N51097,12605.33636
YM0_6623_0000,N51101,5202.851999
YM1_6370_6620,N51033,75105.59109
YM1_6370_6620,N51097,12620.46459
YM2_6120_6430,N51033,34563.68082
YM2_6120_6430,N51137,3234.272874
YM2_6120_6430,N51177,126856.5612
YM3_6430_6620,N51033,117729.3746
YM3_6430_6620,N51101,3361.842966
YM3_6430_6620,N51177,8597.150093
YM4_6620_0001,N51033,6392.325447
YM4_6620_0001,N51097,32344.58385
YM4_6620_0001,N51101,30385.38299
YP0_6781_0000,N51101,24316.63221
YP0_6781_0000,N51127,10171.22113
YP0_6782_0000,N51101,9774.291601
YP0_6782_0000,N51127,14981.80307
YP0_6783_0000,N51097,651.2510872
YP0_6783_0000,N51101,1045.810843
YP0_6783_0000,N51127,3653.821363
YP0_6840_0001,N51085,3153.221309
YP0_6860_6840,N51085,16207.79319
YP1_6570_6680,N51085,31173.14728
YP1_6570_6680,N51109,37102.89639
YP1_6680_6670,N51085,7419.203016
YP2_6390_6330,N51109,95373.95085
YP2_6390_6330,N51137,85293.50933
YP2_6390_6330,N51177,37981.9967
YP3_6330_6700,N51033,22259.21312
YP3_6330_6700,N51085,20082.18308
YP3_6330_6700,N51109,3951.608795
YP3_6330_6700,N51177,31497.68156
YP3_6470_6690,N51003,6413.166523
YP3_6470_6690,N51065,380.0210759
YP3_6470_6690,N51075,6754.663595
YP3_6470_6690,N51085,57544.87292
YP3_6470_6690,N51109,177741.544
YP3_6470_6690,N51137,3921.857161
YP3_6670_6720,N51033,4856.522704
YP3_6670_6720,N51085,1141.879189
YP3_6690_6720,N51085,44921.19071
YP3_6690_6720,N51109,855.0858399
YP3_6700_6670,N51033,261.3291535
YP3_6700_6670,N51085,2258.808593
YP4_6720_6750,N51033,6168.430642
YP4_6720_6750,N51085,18394.67655
YP4_6720_6750,N51101,759.1779391
YP4_6750_0001,N51033,865.8254541
YP4_6750_0001,N51085,23287.00607
YP4_6750_0001,N51101,20765.64195
YP5_6780_0000,N51085,30145.43955
YP5_6780_0000,N51101,49801.76238
YP5_6780_0000,N51127,23289.89075
