BMPFullane,BMP Shortname,Landuse_Type,HGMR,TN,TP,BOD,SED
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,PCAN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,PCRN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,VRCN,0.12,0,0.06,0
Cover Crop Early-Planting Aerial Corn Wheat,CoverCropEAW,low,VRSN,0.1,0,0.05,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,APCN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,APSN,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,BR_N,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPDN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPDT,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPLN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPLT,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPUN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,CPUT,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,ML_N,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,PCAN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,PCRN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,VRCN,0.38,0.15,0.265,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,high,VRSN,0.29,0.15,0.22,0.2
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,APCN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,APSN,0.29,0,0.145,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,BR_N,0.29,0,0.145,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPDN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPDT,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPLN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPLT,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPUN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,CPUT,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,ML_N,0.29,0,0.145,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,PCAN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,PCRN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,VRCN,0.38,0,0.19,0
Cover Crop Early-Planting Drilled Barley,CoverCropEDB,low,VRSN,0.29,0,0.145,0
Cover Crop Early Drilled Rye,CoverCropEDR,high,APCN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,APSN,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,BR_N,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPDN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPDT,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPLN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPLT,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPUN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,CPUT,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,ML_N,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,PCAN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,PCRN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,VRCN,0.45,0.15,0.3,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,high,VRSN,0.34,0.15,0.245,0.2
Cover Crop Early Drilled Rye,CoverCropEDR,low,APCN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,APSN,0.34,0,0.17,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,BR_N,0.34,0,0.17,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPDN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPDT,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPLN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPLT,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPUN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,CPUT,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,ML_N,0.34,0,0.17,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,PCAN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,PCRN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,VRCN,0.45,0,0.225,0
Cover Crop Early Drilled Rye,CoverCropEDR,low,VRSN,0.34,0,0.17,0
Cover Crop Early Drilled Wheat,CoverCropEDW,high,APCN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,APSN,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,BR_N,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPDN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPDT,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPLN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPLT,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPUN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,CPUT,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,ML_N,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,PCAN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,PCRN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,VRCN,0.31,0.15,0.23,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,high,VRSN,0.24,0.15,0.195,0.2
Cover Crop Early Drilled Wheat,CoverCropEDW,low,APCN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,APSN,0.24,0,0.12,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,BR_N,0.24,0,0.12,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPDN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPDT,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPLN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPLT,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPUN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,CPUT,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,ML_N,0.24,0,0.12,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,PCAN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,PCRN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,VRCN,0.31,0,0.155,0
Cover Crop Early Drilled Wheat,CoverCropEDW,low,VRSN,0.24,0,0.12,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,APCN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,APSN,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,BR_N,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPDN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPDT,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPLN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPLT,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPUN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,CPUT,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,ML_N,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,PCAN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,PCRN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,VRCN,0.32,0.15,0.235,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,high,VRSN,0.25,0.15,0.2,0.2
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,APCN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,APSN,0.25,0,0.125,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,BR_N,0.25,0,0.125,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPDN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPDT,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPLN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPLT,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPUN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,CPUT,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,ML_N,0.25,0,0.125,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,PCAN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,PCRN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,VRCN,0.32,0,0.16,0
Cover Crop Early-Planting Other Barley,CoverCropEOB,low,VRSN,0.25,0,0.125,0
Cover Crop Early Other Rye,CoverCropEOR,high,APCN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,APSN,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,BR_N,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPDN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPDT,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPLN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPLT,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPUN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,CPUT,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,ML_N,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,PCAN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,PCRN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,VRCN,0.38,0.15,0.265,0.2
Cover Crop Early Other Rye,CoverCropEOR,high,VRSN,0.29,0.15,0.22,0.2
Cover Crop Early Other Rye,CoverCropEOR,low,APCN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,APSN,0.29,0,0.145,0
Cover Crop Early Other Rye,CoverCropEOR,low,BR_N,0.29,0,0.145,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPDN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPDT,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPLN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPLT,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPUN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,CPUT,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,ML_N,0.29,0,0.145,0
Cover Crop Early Other Rye,CoverCropEOR,low,PCAN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,PCRN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,VRCN,0.38,0,0.19,0
Cover Crop Early Other Rye,CoverCropEOR,low,VRSN,0.29,0,0.145,0
Cover Crop Early Other Wheat,CoverCropEOW,high,APCN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,APSN,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,BR_N,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPDN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPDT,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPLN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPLT,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPUN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,CPUT,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,ML_N,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,PCAN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,PCRN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,VRCN,0.27,0.15,0.21,0.2
Cover Crop Early Other Wheat,CoverCropEOW,high,VRSN,0.2,0.15,0.175,0.2
Cover Crop Early Other Wheat,CoverCropEOW,low,APCN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,APSN,0.2,0,0.1,0
Cover Crop Early Other Wheat,CoverCropEOW,low,BR_N,0.2,0,0.1,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPDN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPDT,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPLN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPLT,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPUN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,CPUT,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,ML_N,0.2,0,0.1,0
Cover Crop Early Other Wheat,CoverCropEOW,low,PCAN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,PCRN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,VRCN,0.27,0,0.135,0
Cover Crop Early Other Wheat,CoverCropEOW,low,VRSN,0.2,0,0.1,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,APCN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,APSN,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,BR_N,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,CPDN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,CPDT,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,CPLN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,CPLT,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,CPUN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,CPUT,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,ML_N,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,PCAN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,PCRN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,VRCN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,high,VRSN,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,APCN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,APSN,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,BR_N,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,CPDN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,CPDT,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,CPLN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,CPLT,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,CPUN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,CPUT,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,ML_N,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,PCAN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,PCRN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,VRCN,0.19,0,0.095,0
Cover Crop Late-Planting Drilled Rye,CoverCropLDR,low,VRSN,0.15,0,0.075,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,APCN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,APSN,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,BR_N,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,CPDN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,CPDT,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,CPLN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,CPLT,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,CPUN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,CPUT,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,ML_N,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,PCAN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,PCRN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,VRCN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,high,VRSN,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,APCN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,APSN,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,BR_N,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,CPDN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,CPDT,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,CPLN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,CPLT,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,CPUN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,CPUT,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,ML_N,0.1,0,0.05,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,PCAN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,PCRN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,VRCN,0.13,0,0.065,0
Cover Crop Late-Planting Drilled Wheat,CoverCropLDW,low,VRSN,0.1,0,0.05,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,APCN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,APSN,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,BR_N,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,CPDN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,CPDT,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,CPLN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,CPLT,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,CPUN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,CPUT,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,ML_N,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,PCAN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,PCRN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,VRCN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,high,VRSN,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,APCN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,APSN,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,BR_N,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,CPDN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,CPDT,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,CPLN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,CPLT,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,CPUN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,CPUT,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,ML_N,0.12,0,0.06,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,PCAN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,PCRN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,VRCN,0.16,0,0.08,0
Cover Crop Late-Planting Other Rye,CoverCropLOR,low,VRSN,0.12,0,0.06,0
Cover Crop Late Other Wheat,CoverCropLOW,high,APCN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,APSN,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,high,BR_N,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,high,CPDN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,CPDT,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,CPLN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,CPLT,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,CPUN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,CPUT,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,ML_N,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,high,PCAN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,PCRN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,VRCN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,high,VRSN,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,low,APCN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,APSN,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,low,BR_N,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,low,CPDN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,CPDT,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,CPLN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,CPLT,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,CPUN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,CPUT,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,ML_N,0.09,0,0.045,0
Cover Crop Late Other Wheat,CoverCropLOW,low,PCAN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,PCRN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,VRCN,0.11,0,0.055,0
Cover Crop Late Other Wheat,CoverCropLOW,low,VRSN,0.09,0,0.045,0
Cover Crop Standard Drilled Barley,CoverCropSDB,high,APCN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,APSN,0.22,0.07,0.145,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,BR_N,0.22,0.07,0.145,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,CPDN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,CPDT,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,CPLN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,CPLT,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,CPUN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,CPUT,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,ML_N,0.22,0.07,0.145,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,PCAN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,PCRN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,VRCN,0.29,0.07,0.18,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,high,VRSN,0.22,0.07,0.145,0.1
Cover Crop Standard Drilled Barley,CoverCropSDB,low,APCN,0.29,0,0.145,0
