landseg,for,hvf,hwm,lwm,hom,hyw,pas,hyo,alf,trp,urs,rpd,rid,rcn,rex,npd,nid,nex,cpd,cid,ccn,cex,nhi,nlo,nho,nhy,npa,nal
A54057,0.0588,0.6103,1.6033,1.6345,2.1768,0.9065,0.4740,0.3639,0.6354,5.7553,80.0680,0.4301,1.7208,6.1390,3.2717,0.4301,1.7208,3.2717,0.4301,1.7208,6.1390,3.2717,1.4430,1.4710,1.9591,0.8158,0.4266,0.3275
A54063,0.0588,0.6103,1.4235,1.4514,2.1731,0.7101,0.4903,0.3639,0.6354,5.9530,80.0680,0.4382,1.5517,6.1390,3.2717,0.4382,1.5517,3.2717,0.4382,1.5517,6.1390,3.2717,1.2811,1.3062,1.9558,0.6391,0.4413,0.3275
A54065,0.0588,0.6103,1.5639,1.5943,2.3042,0.6119,0.5047,0.3639,0.6354,6.1281,80.0680,0.4234,1.5686,6.1390,3.2717,0.4234,1.5686,3.2717,0.4234,1.5686,6.1390,3.2717,1.4075,1.4349,2.0738,0.5507,0.4543,0.3275
A54071,0.0588,0.6103,1.4917,1.5208,2.2347,2.1171,0.6506,0.3639,0.6354,7.8992,80.0680,0.3183,1.4159,6.1390,3.2717,0.3183,1.4159,3.2717,0.3183,1.4159,6.1390,3.2717,1.3425,1.3687,2.0112,1.9054,0.5856,0.3275
A54077,0.0588,0.6103,1.5527,1.5853,2.5465,0.6896,0.5814,0.3639,0.6354,7.0587,80.0680,1.2420,2.3225,6.1390,3.2717,1.2420,2.3225,3.2717,1.2420,2.3225,6.1390,3.2717,1.3974,1.4268,2.2918,0.6207,0.5233,0.3275
A54093,0.0588,0.6103,1.5241,1.5562,2.4105,0.7127,0.5321,0.3639,0.6354,6.4599,80.0680,1.4255,2.4979,6.1390,3.2717,1.4255,2.4979,3.2717,1.4255,2.4979,6.1390,3.2717,1.3717,1.4006,2.1695,0.6414,0.4789,0.3275
B24001,0.0588,0.6103,1.6253,1.6569,2.2331,0.5891,0.5725,0.3639,0.6354,6.9502,80.0680,0.4739,1.7274,6.1390,3.2717,0.4739,1.7274,3.2717,0.4739,1.7274,6.1390,3.2717,1.4628,1.4912,2.0098,0.5302,0.5152,0.3275
B24021,0.0588,0.6103,1.5767,1.6073,2.4198,0.5738,1.0959,0.3639,0.6354,13.3056,80.0680,0.3424,1.7400,6.1390,3.2717,0.3424,1.7400,3.2717,0.3424,1.7400,6.1390,3.2717,1.4190,1.4466,2.1778,0.5164,0.9863,0.3275
B42001,0.0588,0.6103,1.7808,1.8152,2.5022,1.4172,0.8739,0.3639,0.6354,10.6097,80.0680,0.7468,1.9176,6.1390,3.2717,0.7468,1.9176,3.2717,0.7468,1.9176,6.1390,3.2717,1.6027,1.6337,2.2520,1.2755,0.7865,0.3275
B42009,0.0588,0.6103,1.5031,1.5324,2.2830,0.6850,0.7820,0.3639,0.6354,9.4944,80.0680,0.5504,1.6295,6.1390,3.2717,0.5504,1.6295,3.2717,0.5504,1.6295,6.1390,3.2717,1.3528,1.3792,2.0547,0.6165,0.7038,0.3275
B42015,0.0588,0.6103,1.4753,1.5041,2.3029,0.6068,0.8137,0.3639,0.6354,9.8789,80.0680,0.5827,1.7472,6.1390,3.2717,0.5827,1.7472,3.2717,0.5827,1.7472,6.1390,3.2717,1.3278,1.3537,2.0726,0.5461,0.7323,0.3275
B42027,0.0588,0.6103,1.4218,1.4496,2.2120,0.7207,0.8581,0.3639,0.6354,10.4175,80.0680,0.4733,1.8708,6.1390,3.2717,0.4733,1.8708,3.2717,0.4733,1.8708,6.1390,3.2717,1.2796,1.3047,1.9908,0.6486,0.7722,0.3275
B42035,0.0588,0.6103,1.4545,1.4829,2.2530,0.8491,1.0992,0.3639,0.6354,13.3451,80.0680,0.4749,1.7797,6.1390,3.2717,0.4749,1.7797,3.2717,0.4749,1.7797,6.1390,3.2717,1.3090,1.3346,2.0277,0.7642,0.9893,0.3275
B42041,0.0588,0.6103,1.6365,1.6683,2.4310,0.8831,1.1734,0.3639,0.6354,14.2462,80.0680,0.2895,1.7947,6.1390,3.2717,0.2895,1.7947,3.2717,0.2895,1.7947,6.1390,3.2717,1.4729,1.5015,2.1879,0.7948,1.0561,0.3275
B42043,0.0588,0.6103,1.7621,1.7962,2.5525,1.3809,1.1796,0.3639,0.6354,14.3214,80.0680,0.4950,1.7231,6.1390,3.2717,0.4950,1.7231,3.2717,0.4950,1.7231,6.1390,3.2717,1.5859,1.6166,2.2973,1.2428,1.0616,0.3275
B42055,0.0588,0.6103,1.6709,1.7033,2.4230,1.3343,1.3720,0.3639,0.6354,16.6575,80.0680,0.3981,1.6880,6.1390,3.2717,0.3981,1.6880,3.2717,0.3981,1.6880,6.1390,3.2717,1.5038,1.5330,2.1807,1.2008,1.2348,0.3275
B42079,0.0588,0.6103,1.4147,1.4424,2.3116,0.6104,0.7472,0.3639,0.6354,9.0721,80.0680,0.7403,1.9490,6.1390,3.2717,0.7403,1.9490,3.2717,0.7403,1.9490,6.1390,3.2717,1.2732,1.2981,2.0804,0.5494,0.6725,0.3275
B42081,0.0588,0.6103,1.4266,1.4545,2.2893,0.7133,0.8103,0.3639,0.6354,9.8375,80.0680,0.4103,1.6821,6.1390,3.2717,0.4103,1.6821,3.2717,0.4103,1.6821,6.1390,3.2717,1.2839,1.3090,2.0603,0.6420,0.7293,0.3275
B42119,0.0588,0.6103,1.5538,1.5840,2.3885,1.7051,1.3869,0.3639,0.6354,16.8387,80.0680,0.4763,1.7041,6.1390,3.2717,0.4763,1.7041,3.2717,0.4763,1.7041,6.1390,3.2717,1.3984,1.4256,2.1497,1.5346,1.2482,0.3275
B42131,0.0588,0.6103,1.4277,1.4556,2.2815,0.5636,0.6921,0.3639,0.6354,8.4026,80.0680,0.6880,1.9199,6.1390,3.2717,0.6880,1.9199,3.2717,0.6880,1.9199,6.1390,3.2717,1.2849,1.3101,2.0534,0.5073,0.6229,0.3275
B51003,0.0588,0.6103,1.4805,1.5094,2.3148,0.6452,0.5607,0.3639,0.6354,6.8071,80.0680,0.4200,1.9344,6.1390,3.2717,0.4200,1.9344,3.2717,0.4200,1.9344,6.1390,3.2717,1.3324,1.3584,2.0833,0.5807,0.5046,0.3275
B51009,0.0588,0.6103,1.3891,1.4163,2.1062,0.5786,0.5214,0.3639,0.6354,6.3304,80.0680,0.6802,1.8917,6.1390,3.2717,0.6802,1.8917,3.2717,0.6802,1.8917,6.1390,3.2717,1.2502,1.2747,1.8956,0.5207,0.4693,0.3275
B51015,0.0588,0.6103,2.4330,2.4794,2.1525,1.3337,0.6165,0.3639,0.6354,7.4853,80.0680,0.5835,1.8298,6.1390,3.2717,0.5835,1.8298,3.2717,0.5835,1.8298,6.1390,3.2717,2.1897,2.2314,1.9372,1.2003,0.5549,0.3275
B51017,0.0588,0.6103,1.7334,1.7670,2.0372,0.5564,0.4584,0.3639,0.6354,5.5649,80.0680,0.5014,1.6885,6.1390,3.2717,0.5014,1.6885,3.2717,0.5014,1.6885,6.1390,3.2717,1.5601,1.5903,1.8335,0.5008,0.4125,0.3275
B51019,0.0588,0.6103,1.4973,1.5265,2.0927,0.5809,0.5570,0.3639,0.6354,6.7626,80.0680,0.3230,1.6863,6.1390,3.2717,0.3230,1.6863,3.2717,0.3230,1.6863,6.1390,3.2717,1.3475,1.3738,1.8835,0.5228,0.5013,0.3275
B51023,0.0588,0.6103,1.8852,1.9215,2.1191,0.6002,0.5195,0.3639,0.6354,6.3075,80.0680,0.4940,1.8599,6.1390,3.2717,0.4940,1.8599,3.2717,0.4940,1.8599,6.1390,3.2717,1.6967,1.7294,1.9072,0.5402,0.4676,0.3275
B51061,0.0588,0.6103,1.5393,1.5692,2.2692,0.6226,0.5726,0.3639,0.6354,6.9514,80.0680,0.3755,1.7779,6.1390,3.2717,0.3755,1.7779,3.2717,0.3755,1.7779,6.1390,3.2717,1.3853,1.4123,2.0423,0.5603,0.5153,0.3275
B51079,0.0588,0.6103,1.7212,1.7545,2.3488,0.9229,0.6400,0.3639,0.6354,7.7706,80.0680,0.6129,1.9399,6.1390,3.2717,0.6129,1.9399,3.2717,0.6129,1.9399,6.1390,3.2717,1.5491,1.5791,2.1139,0.8306,0.5760,0.3275
B51091,0.0588,0.6103,1.9157,2.0258,2.1704,0.6919,0.4597,0.3639,0.6354,5.5814,80.0680,0.4773,1.7239,6.1390,3.2717,0.4773,1.7239,3.2717,0.4773,1.7239,6.1390,3.2717,1.7241,1.8232,1.9533,0.6227,0.4137,0.3275
B51113,0.0588,0.6103,1.5788,1.6095,2.3056,0.8919,0.6535,0.3639,0.6354,7.9337,80.0680,0.5406,1.8635,6.1390,3.2717,0.5406,1.8635,3.2717,0.5406,1.8635,6.1390,3.2717,1.4209,1.4485,2.0750,0.8027,0.5881,0.3275
B51125,0.0588,0.6103,1.4263,1.4543,2.2316,0.6077,0.5310,0.3639,0.6354,6.4473,80.0680,0.5589,1.8571,6.1390,3.2717,0.5589,1.8571,3.2717,0.5589,1.8571,6.1390,3.2717,1.2837,1.3088,2.0084,0.5469,0.4779,0.3275
B51139,0.0588,0.6103,3.9178,3.9914,2.3146,3.6316,0.9657,0.3639,0.6354,11.7245,80.0680,0.3969,1.6843,6.1390,3.2717,0.3969,1.6843,3.2717,0.3969,1.6843,6.1390,3.2717,3.5260,3.5923,2.0831,3.2685,0.8691,0.3275
B51157,0.0588,0.6103,1.4525,1.4809,2.3330,0.6496,0.5494,0.3639,0.6354,6.6697,80.0680,0.5275,1.7818,6.1390,3.2717,0.5275,1.7818,3.2717,0.5275,1.7818,6.1390,3.2717,1.3072,1.3328,2.0997,0.5847,0.4944,0.3275
B51163,0.0588,0.6103,1.9697,2.0076,2.1580,0.5704,0.5217,0.3639,0.6354,6.3339,80.0680,0.3648,1.7402,6.1390,3.2717,0.3648,1.7402,3.2717,0.3648,1.7402,6.1390,3.2717,1.7728,1.8069,1.9422,0.5134,0.4695,0.3275
B51165,0.0588,0.6103,3.5529,3.6198,2.2746,3.7349,0.9851,0.3639,0.6354,11.9605,80.0680,0.4108,1.4071,6.1390,3.2717,0.4108,1.4071,3.2717,0.4108,1.4071,6.1390,3.2717,3.1976,3.2578,2.0472,3.3615,0.8866,0.3275
B51171,0.0588,0.6103,2.5397,2.5880,2.3191,1.6073,0.6598,0.3639,0.6354,8.0102,80.0680,0.4630,1.5737,6.1390,3.2717,0.4630,1.5737,3.2717,0.4630,1.5737,6.1390,3.2717,2.2857,2.3292,2.0872,1.4466,0.5938,0.3275
B51187,0.0588,0.6103,2.2503,2.2933,2.2760,0.6547,0.5323,0.3639,0.6354,6.4630,80.0680,0.3965,1.6740,6.1390,3.2717,0.3965,1.6740,3.2717,0.3965,1.6740,6.1390,3.2717,2.0253,2.0640,2.0484,0.5892,0.4791,0.3275
B54023,0.0588,0.6103,1.6861,1.7187,2.2382,1.7385,0.5489,0.3639,0.6354,6.6647,80.0680,0.2673,1.4658,6.1390,3.2717,0.2673,1.4658,3.2717,0.2673,1.4658,6.1390,3.2717,1.5175,1.5469,2.0144,1.5646,0.4941,0.3275
B54031,0.0588,0.6103,2.5289,2.5770,2.3673,2.4389,0.8090,0.3639,0.6354,9.8222,80.0680,0.3253,1.4195,6.1390,3.2717,0.3253,1.4195,3.2717,0.3253,1.4195,6.1390,3.2717,2.2760,2.3193,2.1306,2.1950,0.7281,0.3275
B54057,0.0588,0.6103,1.5181,1.5477,2.0682,0.8489,0.4490,0.3639,0.6354,5.4510,80.0680,0.2287,1.4809,6.1390,3.2717,0.2287,1.4809,3.2717,0.2287,1.4809,6.1390,3.2717,1.3663,1.3929,1.8614,0.7640,0.4041,0.3275
B54071,0.0588,0.6103,1.5134,1.5429,2.2623,2.1318,0.6570,0.3639,0.6354,7.9766,80.0680,0.3764,1.5871,6.1390,3.2717,0.3764,1.5871,3.2717,0.3764,1.5871,6.1390,3.2717,1.3620,1.3886,2.0361,1.9186,0.5913,0.3275
C42009,0.0588,0.6103,1.5033,1.5326,2.2833,0.6852,0.7821,0.3639,0.6354,9.4952,80.0680,0.4797,1.6089,6.1390,3.2717,0.4797,1.6089,3.2717,0.4797,1.6089,6.1390,3.2717,1.3530,1.3794,2.0550,0.6167,0.7039,0.3275
C51015,0.0588,0.6103,2.3669,2.4121,2.0683,1.2890,0.5971,0.3639,0.6354,7.2492,80.0680,0.4594,1.6174,6.1390,3.2717,0.4594,1.6174,3.2717,0.4594,1.6174,6.1390,3.2717,2.1302,2.1709,1.8614,1.1601,0.5374,0.3275
C51165,0.0588,0.6103,3.6412,3.7098,2.3873,3.7947,1.0111,0.3639,0.6354,12.2762,80.0680,0.4802,1.7940,6.1390,3.2717,0.4802,1.7940,3.2717,0.4802,1.7940,6.1390,3.2717,3.2771,3.3388,2.1485,3.4152,0.9100,0.3275
F10005,0.0588,0.6103,3.1458,3.2053,2.5405,1.3736,1.5322,0.3639,0.6354,18.6021,80.0680,0.4554,1.8714,6.1390,3.2717,0.4554,1.8714,3.2717,0.4554,1.8714,6.1390,3.2717,2.8312,2.8848,2.2865,1.2362,1.3790,0.3275
F11001,0.0588,0.6103,1.6168,1.6465,2.3050,0.7608,0.5147,0.3639,0.6354,6.2492,80.0680,0.1758,1.6896,6.1390,3.2717,0.1758,1.6896,3.2717,0.1758,1.6896,6.1390,3.2717,1.4552,1.4818,2.0745,0.6848,0.4633,0.3275
F24001,0.0588,0.6103,1.5773,1.6080,2.1719,0.5567,0.5583,0.3639,0.6354,6.7786,80.0680,0.3976,1.5505,6.1390,3.2717,0.3976,1.5505,3.2717,0.3976,1.5505,6.1390,3.2717,1.4196,1.4472,1.9547,0.5010,0.5025,0.3275
F24003,0.0588,0.6103,1.6108,1.6421,2.6445,0.8007,0.7701,0.3639,0.6354,9.3499,80.0680,0.5217,1.7944,6.1390,3.2717,0.5217,1.7944,3.2717,0.5217,1.7944,6.1390,3.2717,1.4497,1.4779,2.3800,0.7207,0.6931,0.3275
F24005,0.0588,0.6103,1.5853,1.6162,2.5025,0.6604,0.9159,0.3639,0.6354,11.1200,80.0680,0.2568,1.7701,6.1390,3.2717,0.2568,1.7701,3.2717,0.2568,1.7701,6.1390,3.2717,1.4268,1.4546,2.2522,0.5944,0.8243,0.3275
F24009,0.0588,0.6103,1.5129,1.5424,2.6492,0.7268,0.6211,0.3639,0.6354,7.5407,80.0680,0.3088,1.7936,6.1390,3.2717,0.3088,1.7936,3.2717,0.3088,1.7936,6.1390,3.2717,1.3616,1.3882,2.3843,0.6541,0.5590,0.3275
F24013,0.0588,0.6103,1.6091,1.6404,2.3898,0.6506,0.9940,0.3639,0.6354,12.0684,80.0680,0.6730,1.8116,6.1390,3.2717,0.6730,1.8116,3.2717,0.6730,1.8116,6.1390,3.2717,1.4482,1.4763,2.1508,0.5856,0.8946,0.3275
F24015,0.0588,0.6103,1.6651,1.6974,2.4638,0.8651,0.9528,0.3639,0.6354,11.5677,80.0680,0.6465,1.8910,6.1390,3.2717,0.6465,1.8910,3.2717,0.6465,1.8910,6.1390,3.2717,1.4986,1.5277,2.2174,0.7786,0.8575,0.3275
F24017,0.0588,0.6103,1.5184,1.5480,2.3539,0.7155,0.6746,0.3639,0.6354,8.1905,80.0680,0.6196,1.7371,6.1390,3.2717,0.6196,1.7371,3.2717,0.6196,1.7371,6.1390,3.2717,1.3665,1.3932,2.1185,0.6440,0.6072,0.3275
F24019,0.0588,0.6103,1.8441,1.8797,2.2630,0.8473,0.7212,0.3639,0.6354,8.7563,80.0680,0.6145,1.8342,6.1390,3.2717,0.6145,1.8342,3.2717,0.6145,1.8342,6.1390,3.2717,1.6597,1.6917,2.0367,0.7626,0.6491,0.3275
F24021,0.0588,0.6103,1.5842,1.6150,2.4294,0.5789,1.0982,0.3639,0.6354,13.3325,80.0680,0.2780,1.6399,6.1390,3.2717,0.2780,1.6399,3.2717,0.2780,1.6399,6.1390,3.2717,1.4258,1.4535,2.1864,0.5210,0.9883,0.3275
F24023,0.0588,0.6103,1.5671,1.5976,2.3600,0.6352,0.7230,0.3639,0.6354,8.7781,80.0680,0.8168,2.0315,6.1390,3.2717,0.8168,2.0315,3.2717,0.8168,2.0315,6.1390,3.2717,1.4104,1.4378,2.1240,0.5717,0.6507,0.3275
F24025,0.0588,0.6103,1.5364,1.5664,2.4281,0.6123,0.9317,0.3639,0.6354,11.3112,80.0680,0.5413,1.9033,6.1390,3.2717,0.5413,1.9033,3.2717,0.5413,1.9033,6.1390,3.2717,1.3828,1.4097,2.1853,0.5511,0.8385,0.3275
F24027,0.0588,0.6103,1.5762,1.6069,2.3225,0.7143,0.8981,0.3639,0.6354,10.9032,80.0680,0.2402,1.7200,6.1390,3.2717,0.2402,1.7200,3.2717,0.2402,1.7200,6.1390,3.2717,1.4186,1.4462,2.0903,0.6429,0.8082,0.3275
F24029,0.0588,0.6103,1.6919,1.7247,2.3227,0.7864,0.8335,0.3639,0.6354,10.1195,80.0680,0.5066,1.8281,6.1390,3.2717,0.5066,1.8281,3.2717,0.5066,1.8281,6.1390,3.2717,1.5227,1.5522,2.0904,0.7078,0.7502,0.3275
F24031,0.0588,0.6103,1.5701,1.6007,2.5131,0.6469,0.9231,0.3639,0.6354,11.2074,80.0680,0.1851,1.6428,6.1390,3.2717,0.1851,1.6428,3.2717,0.1851,1.6428,6.1390,3.2717,1.4131,1.4406,2.2618,0.5823,0.8308,0.3275
F24033,0.0588,0.6103,1.6198,1.6513,2.4493,0.8550,0.7963,0.3639,0.6354,9.6684,80.0680,0.3589,1.7042,6.1390,3.2717,0.3589,1.7042,3.2717,0.3589,1.7042,6.1390,3.2717,1.4578,1.4862,2.2044,0.7695,0.7167,0.3275
F24035,0.0588,0.6103,1.6403,1.6722,2.3950,0.7370,0.8967,0.3639,0.6354,10.8873,80.0680,0.5139,1.8481,6.1390,3.2717,0.5139,1.8481,3.2717,0.5139,1.8481,6.1390,3.2717,1.4763,1.5049,2.1555,0.6633,0.8071,0.3275
F24037,0.0588,0.6103,1.5201,1.5497,2.2503,0.7120,0.7299,0.3639,0.6354,8.8613,80.0680,0.5717,1.7873,6.1390,3.2717,0.5717,1.7873,3.2717,0.5717,1.7873,6.1390,3.2717,1.3681,1.3948,2.0253,0.6408,0.6569,0.3275
F24039,0.0588,0.6103,4.6246,4.7111,2.3944,1.9867,1.5692,0.3639,0.6354,19.0511,80.0680,0.6690,1.9045,6.1390,3.2717,0.6690,1.9045,3.2717,0.6690,1.9045,6.1390,3.2717,4.1621,4.2400,2.1550,1.7880,1.4122,0.3275
F24041,0.0588,0.6103,1.6001,1.6312,2.1870,0.7535,0.8220,0.3639,0.6354,9.9794,80.0680,0.5858,1.8438,6.1390,3.2717,0.5858,1.8438,3.2717,0.5858,1.8438,6.1390,3.2717,1.4401,1.4681,1.9683,0.6782,0.7398,0.3275
F24043,0.0588,0.6103,1.5654,1.5959,2.3954,0.7644,0.9269,0.3639,0.6354,11.2530,80.0680,0.2505,1.5800,6.1390,3.2717,0.2505,1.5800,3.2717,0.2505,1.5800,6.1390,3.2717,1.4089,1.4363,2.1559,0.6879,0.8342,0.3275
F24045,0.0588,0.6103,5.4970,5.5996,2.5167,2.0980,1.9929,0.3639,0.6354,24.1962,80.0680,0.6774,1.9094,6.1390,3.2717,0.6774,1.9094,3.2717,0.6774,1.9094,6.1390,3.2717,4.9473,5.0396,2.2651,1.8882,1.7937,0.3275
F24510,0.0588,0.6103,1.7404,1.7723,2.7480,0.7841,0.5250,0.3639,0.6354,6.3738,80.0680,0.4248,1.8104,6.1390,3.2717,0.4248,1.8104,3.2717,0.4248,1.8104,6.1390,3.2717,1.5663,1.5951,2.4732,0.7057,0.4725,0.3275
F36003,0.0588,0.6103,1.5616,1.5920,2.2273,0.6573,0.5778,0.3639,0.6354,7.0153,80.0680,0.5006,1.5570,6.1390,3.2717,0.5006,1.5570,3.2717,0.5006,1.5570,6.1390,3.2717,1.4054,1.4328,2.0046,0.5915,0.5200,0.3275
F36007,0.0588,0.6103,1.5592,1.5895,2.2805,0.7153,0.5612,0.3639,0.6354,6.8132,80.0680,0.4476,1.6452,6.1390,3.2717,0.4476,1.6452,3.2717,0.4476,1.6452,6.1390,3.2717,1.4033,1.4306,2.0524,0.6437,0.5051,0.3275
F36015,0.0588,0.6103,1.4777,1.5026,2.1678,0.7050,0.5358,0.3639,0.6354,6.5057,80.0680,0.4271,1.4945,6.1390,3.2717,0.4271,1.4945,3.2717,0.4271,1.4945,6.1390,3.2717,1.3299,1.3524,1.9510,0.6345,0.4823,0.3275
F36025,0.0588,0.6103,1.5589,1.5804,2.1802,0.7308,0.5369,0.3639,0.6354,6.5190,80.0680,0.5001,1.7189,6.1390,3.2717,0.5001,1.7189,3.2717,0.5001,1.7189,6.1390,3.2717,1.4030,1.4224,1.9622,0.6577,0.4832,0.3275
F36101,0.0588,0.6103,1.4309,1.4589,2.1344,0.6287,0.5401,0.3639,0.6354,6.5577,80.0680,0.3519,1.3637,6.1390,3.2717,0.3519,1.3637,3.2717,0.3519,1.3637,6.1390,3.2717,1.2878,1.3130,1.9210,0.5658,0.4861,0.3275
F42001,0.0588,0.6103,1.7868,1.8214,2.5099,1.4213,0.8757,0.3639,0.6354,10.6313,80.0680,0.5334,1.7538,6.1390,3.2717,0.5334,1.7538,3.2717,0.5334,1.7538,6.1390,3.2717,1.6081,1.6392,2.2589,1.2792,0.7881,0.3275
F42009,0.0588,0.6103,1.4946,1.5238,2.2722,0.6793,0.7795,0.3639,0.6354,9.4642,80.0680,0.6744,1.6809,6.1390,3.2717,0.6744,1.6809,3.2717,0.6744,1.6809,6.1390,3.2717,1.3451,1.3714,2.0450,0.6114,0.7016,0.3275
F42011,0.0588,0.6103,1.5976,1.6287,2.4711,1.4455,1.3953,0.3639,0.6354,16.9401,80.0680,0.8908,1.9460,6.1390,3.2717,0.8908,1.9460,3.2717,0.8908,1.9460,6.1390,3.2717,1.4379,1.4658,2.2240,1.3010,1.2558,0.3275
F42013,0.0588,0.6103,1.5150,1.5446,2.4728,0.9385,1.3839,0.3639,0.6354,16.8023,80.0680,0.4613,1.6623,6.1390,3.2717,0.4613,1.6623,3.2717,0.4613,1.6623,6.1390,3.2717,1.3635,1.3901,2.2255,0.8446,1.2455,0.3275
F42021,0.0588,0.6103,1.5299,1.5597,2.4911,0.6347,0.8119,0.3639,0.6354,9.8570,80.0680,0.5508,1.8751,6.1390,3.2717,0.5508,1.8751,3.2717,0.5508,1.8751,6.1390,3.2717,1.3769,1.4037,2.2420,0.5712,0.7307,0.3275
F42027,0.0588,0.6103,1.4313,1.4594,2.2242,0.7271,0.8609,0.3639,0.6354,10.4516,80.0680,0.4474,1.7325,6.1390,3.2717,0.4474,1.7325,3.2717,0.4474,1.7325,6.1390,3.2717,1.2882,1.3134,2.0018,0.6544,0.7748,0.3275
F42033,0.0588,0.6103,1.4407,1.4689,2.2941,0.6221,0.7278,0.3639,0.6354,8.8363,80.0680,0.6042,1.8447,6.1390,3.2717,0.6042,1.8447,3.2717,0.6042,1.8447,6.1390,3.2717,1.2966,1.3220,2.0647,0.5599,0.6550,0.3275
F42035,0.0588,0.6103,1.4056,1.4331,2.1907,0.8160,1.0848,0.3639,0.6354,13.1704,80.0680,0.8887,1.9965,6.1390,3.2717,0.8887,1.9965,3.2717,0.8887,1.9965,6.1390,3.2717,1.2650,1.2898,1.9716,0.7344,0.9763,0.3275
F42041,0.0588,0.6103,1.6247,1.6562,2.4159,0.8751,1.1699,0.3639,0.6354,14.2038,80.0680,0.2271,1.6616,6.1390,3.2717,0.2271,1.6616,3.2717,0.2271,1.6616,6.1390,3.2717,1.4622,1.4906,2.1743,0.7876,1.0529,0.3275
F42043,0.0588,0.6103,1.6613,1.6935,2.4240,1.3127,1.1499,0.3639,0.6354,13.9612,80.0680,0.6026,1.7744,6.1390,3.2717,0.6026,1.7744,3.2717,0.6026,1.7744,6.1390,3.2717,1.4952,1.5242,2.1816,1.1815,1.0349,0.3275
F42055,0.0588,0.6103,1.7191,1.7524,2.4845,1.3669,1.3862,0.3639,0.6354,16.8299,80.0680,0.3991,1.7165,6.1390,3.2717,0.3991,1.7165,3.2717,0.3991,1.7165,6.1390,3.2717,1.5472,1.5772,2.2360,1.2302,1.2476,0.3275
F42061,0.0588,0.6103,1.5011,1.5304,2.2604,0.7613,0.8187,0.3639,0.6354,9.9400,80.0680,0.3963,1.5999,6.1390,3.2717,0.3963,1.5999,3.2717,0.3963,1.5999,6.1390,3.2717,1.3510,1.3773,2.0344,0.6852,0.7368,0.3275
F42069,0.0588,0.6103,1.5121,1.5416,2.4115,0.5964,0.7459,0.3639,0.6354,9.0554,80.0680,0.4754,1.8052,6.1390,3.2717,0.4754,1.8052,3.2717,0.4754,1.8052,6.1390,3.2717,1.3609,1.3874,2.1703,0.5368,0.6713,0.3275
F42071,0.0588,0.6103,2.1423,2.1833,2.7212,3.0343,2.2971,0.3639,0.6354,27.8890,80.0680,0.6055,1.8238,6.1390,3.2717,0.6055,1.8238,3.2717,0.6055,1.8238,6.1390,3.2717,1.9281,1.9650,2.4491,2.7309,2.0674,0.3275
F42075,0.0588,0.6103,1.8730,1.9091,2.5996,2.8464,1.8734,0.3639,0.6354,22.7445,80.0680,0.6662,1.8385,6.1390,3.2717,0.6662,1.8385,3.2717,0.6662,1.8385,6.1390,3.2717,1.6857,1.7182,2.3397,2.5617,1.6860,0.3275
F42079,0.0588,0.6103,1.4522,1.4806,2.3594,0.6358,0.7583,0.3639,0.6354,9.2062,80.0680,0.8497,1.9479,6.1390,3.2717,0.8497,1.9479,3.2717,0.8497,1.9479,6.1390,3.2717,1.3070,1.3325,2.1235,0.5722,0.6825,0.3275
F42081,0.0588,0.6103,1.4043,1.4319,2.2610,0.6983,0.8037,0.3639,0.6354,9.7582,80.0680,0.7369,1.7982,6.1390,3.2717,0.7369,1.7982,3.2717,0.7369,1.7982,6.1390,3.2717,1.2639,1.2887,2.0349,0.6285,0.7234,0.3275
F42087,0.0588,0.6103,1.4834,1.5123,2.3854,1.4534,1.1109,0.3639,0.6354,13.4873,80.0680,0.7256,1.7759,6.1390,3.2717,0.7256,1.7759,3.2717,0.7256,1.7759,6.1390,3.2717,1.3350,1.3611,2.1468,1.3081,0.9998,0.3275
F42097,0.0588,0.6103,1.5245,1.5542,2.3359,1.4223,0.9434,0.3639,0.6354,11.4533,80.0680,0.5449,1.8027,6.1390,3.2717,0.5449,1.8027,3.2717,0.5449,1.8027,6.1390,3.2717,1.3720,1.3988,2.1023,1.2801,0.8490,0.3275
F42107,0.0588,0.6103,1.6630,1.6953,2.3244,1.5273,0.9474,0.3639,0.6354,11.5026,80.0680,0.6074,1.9858,6.1390,3.2717,0.6074,1.9858,3.2717,0.6074,1.9858,6.1390,3.2717,1.4967,1.5257,2.0920,1.3746,0.8527,0.3275
F42115,0.0588,0.6103,1.5204,1.5500,2.2782,0.5864,0.6904,0.3639,0.6354,8.3817,80.0680,0.9182,1.9416,6.1390,3.2717,0.9182,1.9416,3.2717,0.9182,1.9416,6.1390,3.2717,1.3684,1.3950,2.0504,0.5278,0.6213,0.3275
F42117,0.0588,0.6103,1.4293,1.4573,2.2375,0.5305,0.6696,0.3639,0.6354,8.1297,80.0680,0.4793,1.4969,6.1390,3.2717,0.4793,1.4969,3.2717,0.4793,1.4969,6.1390,3.2717,1.2864,1.3115,2.0137,0.4774,0.6026,0.3275
F42119,0.0588,0.6103,1.5526,1.5828,2.3870,1.7043,1.3866,0.3639,0.6354,16.8343,80.0680,0.7953,1.8972,6.1390,3.2717,0.7953,1.8972,3.2717,0.7953,1.8972,6.1390,3.2717,1.3973,1.4245,2.1483,1.5339,1.2479,0.3275
